resume_text,job_description,label
"Deep Learning, Node.js, Java, Azure, Data Analysis, Git, JavaScript","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Node.js, C++, Machine Learning, Git","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"C++, Python, AWS, SQL, Machine Learning, Git","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Azure, Docker, Kubernetes, Machine Learning, SQL","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Node.js, React, Java, Linux, Python, Git, AWS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"HTML, C++, SQL, Azure, Git, Docker, Java","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Git, Data Analysis, Docker, Node.js, Deep Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Node.js, HTML, AWS, JavaScript, Java, Docker, Data Analysis","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Data Analysis, Azure, HTML, Kubernetes, Python, SQL","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"JavaScript, Node.js, Git, C++, Azure, Kubernetes, React","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Java, Node.js, C++, React, Linux, CSS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"CSS, HTML, Data Analysis, Node.js","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Java, Node.js, Deep Learning, CSS, Data Analysis, Docker, AWS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"C++, Machine Learning, Java, Deep Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Machine Learning, Node.js, Kubernetes, React, Azure, C++, HTML","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Kubernetes, Docker, AWS, Azure, Git","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Linux, Node.js, Java, AWS, C++, Azure, JavaScript","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Azure, Machine Learning, CSS, JavaScript","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"CSS, Kubernetes, SQL, Java, AWS, Git","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Linux, AWS, Azure, Git, Machine Learning, Node.js, C++","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Linux, Java, Machine Learning, HTML","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Linux, Kubernetes, Machine Learning, Node.js, CSS, AWS, HTML","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Azure, HTML, Java, Machine Learning, C++","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Linux, React, SQL, HTML","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Machine Learning, React, C++, CSS, Azure, Docker","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Node.js, Kubernetes, Deep Learning, JavaScript","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"AWS, HTML, Python, CSS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"CSS, AWS, Git, Docker, Node.js","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Deep Learning, Data Analysis, Node.js, CSS, Java, Kubernetes","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Git, Docker, CSS, C++, Data Analysis","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Azure, Deep Learning, AWS, HTML","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Node.js, Machine Learning, Docker, AWS, JavaScript, Deep Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Java, AWS, Git, Linux, Node.js","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"C++, SQL, Azure, Linux, HTML, React, Git","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"HTML, Azure, C++, Docker","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Git, Python, AWS, Docker, Linux","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"C++, Machine Learning, Linux, SQL","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Node.js, Git, Docker, Machine Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Node.js, Docker, Deep Learning, SQL, AWS, Data Analysis","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Python, C++, Azure, React, HTML","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Linux, CSS, SQL, Java, C++, Azure, Git","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Python, Docker, C++, Git, Node.js, Java, Machine Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Git, Deep Learning, Machine Learning, React","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"JavaScript, Docker, Deep Learning, Data Analysis","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Git, CSS, Java, Deep Learning, SQL, Data Analysis","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"C++, React, Java, Git, Data Analysis, Linux","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"AWS, SQL, Azure, Linux, JavaScript, Python","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Linux, AWS, Azure, React, Python, CSS, Java","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Git, Docker, Deep Learning, Java, Node.js","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Docker, CSS, Kubernetes, JavaScript, Git, Java, AWS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"Java, AWS, HTML, Kubernetes, C++, React, Azure","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Docker, Deep Learning, SQL, Linux, Data Analysis","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Python, Linux, Node.js, React, HTML, SQL","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"CSS, JavaScript, Machine Learning, Git, C++","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Data Analysis, Java, Kubernetes, JavaScript","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Node.js, Azure, CSS, HTML, Machine Learning, Docker","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Machine Learning, Git, Linux, Node.js, Data Analysis, HTML, Docker","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Linux, Azure, AWS, Kubernetes","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"SQL, React, Git, Node.js, CSS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"AWS, Machine Learning, Deep Learning, CSS, C++, Python","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"React, Kubernetes, Docker, SQL","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"AWS, Node.js, Azure, Machine Learning, Deep Learning","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Deep Learning, Kubernetes, Machine Learning, Git","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"AWS, Deep Learning, Data Analysis, Python, Java","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"C++, React, HTML, Data Analysis, Java, Git","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Java, Kubernetes, Deep Learning, JavaScript, Data Analysis","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Kubernetes, Python, Azure, Docker, CSS, Linux","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Kubernetes, HTML, Azure, React","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"CSS, Data Analysis, Python, Deep Learning, HTML, Java, Machine Learning","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"Docker, Data Analysis, Node.js, AWS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"CSS, React, Java, Machine Learning, C++, Azure, Linux","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"HTML, Python, C++, Java, Linux, Deep Learning, React","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"AWS, SQL, C++, Deep Learning, React, Node.js, Java","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"C++, Git, Java, Deep Learning, CSS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Azure, JavaScript, AWS, Git","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Deep Learning, Node.js, Kubernetes, SQL, Docker, Data Analysis, C++","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"HTML, Linux, Python, CSS, AWS, Data Analysis, React","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Git, Machine Learning, Kubernetes, Linux, Data Analysis, React, AWS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Python, JavaScript, CSS, Deep Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Linux, React, CSS, Azure","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Deep Learning, Kubernetes, SQL, Azure, Java, React, JavaScript","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Data Analysis, React, Linux, Node.js","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Deep Learning, SQL, Python, Machine Learning, CSS, Java","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Azure, JavaScript, React, CSS, Deep Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Python, JavaScript, C++, React","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Docker, JavaScript, Git, Java, Deep Learning, Data Analysis, Python","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"Linux, React, Deep Learning, HTML, Java, Node.js","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Machine Learning, Java, JavaScript, Python, AWS, CSS, HTML","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Docker, Java, Machine Learning, JavaScript, C++","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Machine Learning, SQL, CSS, Java, AWS, C++, Deep Learning","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Machine Learning, HTML, Python, C++","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"HTML, JavaScript, CSS, Python, SQL","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Java, Node.js, Data Analysis, C++, Docker, Kubernetes, AWS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"SQL, AWS, React, Git, Java, C++, CSS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"SQL, CSS, Docker, Linux, Kubernetes, Deep Learning, Azure","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Data Analysis, Machine Learning, Git, SQL, Deep Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"SQL, C++, JavaScript, Java, Data Analysis, AWS, HTML","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Java, Git, Deep Learning, C++","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Linux, Kubernetes, Java, Docker","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"HTML, Data Analysis, Machine Learning, Linux, Kubernetes, React, JavaScript","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"React, Deep Learning, Data Analysis, Azure, Java, Python, C++","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Kubernetes, Git, Azure, AWS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Node.js, C++, Linux, Kubernetes, Data Analysis, AWS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Data Analysis, Git, AWS, React, HTML, Kubernetes","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Azure, Python, JavaScript, React, Docker, Deep Learning","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"CSS, HTML, Git, Python, Java, Docker","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Linux, HTML, Deep Learning, Java, Kubernetes","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Kubernetes, Docker, Data Analysis, Python, JavaScript","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"CSS, Java, C++, Kubernetes, Deep Learning, Linux","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"AWS, Python, Deep Learning, Data Analysis","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Machine Learning, React, SQL, Java, Linux","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Docker, SQL, Kubernetes, React, AWS, Machine Learning","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"HTML, JavaScript, Java, Linux, AWS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"AWS, Node.js, Linux, Machine Learning, Git","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Linux, JavaScript, HTML, Git, SQL, Machine Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"AWS, Git, Azure, C++","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Node.js, HTML, Azure, React, Linux","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"React, Git, Docker, CSS, Python, JavaScript","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Data Analysis, Git, Deep Learning, React, Azure, CSS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Docker, Kubernetes, Deep Learning, Node.js, Linux, JavaScript, Java","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Node.js, React, Python, AWS, Azure","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
